"Cód. Evidência","Evidência","Cód. Tecnologia","Tipo de Tecnologia","Cód. Ciclo","Ciclo"
41066,"1528360202-3.8.5.1 Student analytics platform and export.pdf",1025,"Digital",1,"Ciclo 1"
41067,"1528357612-3.8.2.4 MH on multiple devices.pdf",1025,"Digital",1,"Ciclo 1"
41071,"1528356345-Mangahigh Tech Stack - Arquitetura.pdf",1025,"Digital",1,"Ciclo 1"
41075,"1528379172-4.3.4 removal of barriers ' timer.pdf",1025,"Digital",1,"Ciclo 1"
41077,"1528321766-2.3.2 Disponibilidade - Pre?-requisitos Mi?nimos.pdf",1025,"Digital",1,"Ciclo 1"
41079,"1528383489-5.1.17 zoom content.pdf",1025,"Digital",1,"Ciclo 1"
41080,"1528359270-example of process to audit - approve - reject content.pdf",1025,"Digital",1,"Ciclo 1"
41081,"1528399284-6 Crite?rios de acessibilidade.pdf",1025,"Digital",1,"Ciclo 1"
41087,"1527865024-2.4.2 Uso de recursos.pdf",1025,"Digital",1,"Ciclo 1"
41088,"1528360591-Queensland trial.pdf",1025,"Digital",1,"Ciclo 1"
41089,"1528377303-4.3.3 example of student and teacher interface v2.pdf",1025,"Digital",1,"Ciclo 1"
41090,"1528317961-2.2.2 Interoperabilidade - Dados abertos.pdf",1025,"Digital",1,"Ciclo 1"
41091,"1528359093-Collaborative work on games.pdf",1025,"Digital",1,"Ciclo 1"
41093,"1528386558-5.4.4 examples.pdf",1025,"Digital",1,"Ciclo 1"
41094,"1528368050-3.8.2.1 Abrange?ncia.pdf",1025,"Digital",1,"Ciclo 1"
41095,"1528387315-5.4.8 access.pdf",1025,"Digital",1,"Ciclo 1"
41098,"1528384521-Timer and date.pdf",1025,"Digital",1,"Ciclo 1"
41099,"1528365548-3.8.7.3 Planejamento - How to play Prodigi and in game tutorial.pdf",1025,"Digital",1,"Ciclo 1"
41100,"1528183009-2.1.1 completude .pdf",1025,"Digital",1,"Ciclo 1"
41102,"1527942473-Estudo_de_Impacto_Mangahigh_Andre?_Teno?rio.pdf",1025,"Digital",1,"Ciclo 1"
41104,"1528357751-3.8.3.1 adaptive to needs of student by changing due date - timer - set to specific students.pdf",1025,"Digital",1,"Ciclo 1"
41105,"1528364680-3.8.7.1 Clareza de objetivos.pdf",1025,"Digital",1,"Ciclo 1"
41107,"1528396646-2.7.1 Integridade .pdf",1025,"Digital",1,"Ciclo 1"
41108,"1528367898-3.8.1.4 - Apresentar.pdf",1025,"Digital",1,"Ciclo 1"
41110,"1528376332-Focus Group Jan 2014.pdf",1025,"Digital",1,"Ciclo 1"
41111,"1528384188-5.2.7 - language at different grades.pdf",1025,"Digital",1,"Ciclo 1"
41112,"1528381515-4.5.2 Operable - game and prodigi no need to enter text.pdf",1025,"Digital",1,"Ciclo 1"
41113,"1528386016-5.4.3 feedback.pdf",1025,"Digital",1,"Ciclo 1"
41114,"1528381016-4.3.5 manter v3.pdf",1025,"Digital",1,"Ciclo 1"
41116,"1528367438-3.8.1.2 Mu?ltiplas mi?dias e representac?o?es.pdf",1025,"Digital",1,"Ciclo 1"
41117,"1528357263-3.8.2.3 curriculum structure and time report on a student.pdf",1025,"Digital",1,"Ciclo 1"
41118,"1528361259-3.8.5.3 Avaliac?a?o Diagno?stica.pdf",1025,"Digital",1,"Ciclo 1"
41122,"1528146242-2.3.3 Tolerância a falhas - avanço das tecnologias.pdf",1025,"Digital",1,"Ciclo 1"
41123,"1528376797-2.4.3 - Escalabilidade.pdf",1025,"Digital",1,"Ciclo 1"
41124,"1528361853-Parte_da_Cobertura_Curricular_4º_Ano_BNCC.pdf",1025,"Digital",1,"Ciclo 1"
41125,"1528366447-3.8.8.1 Clareza - district logged out page .pdf",1025,"Digital",1,"Ciclo 1"
41128,"1528325740-2.4.1 Tempo de resposta - Google Analytics.pdf",1025,"Digital",1,"Ciclo 1"
41129,"1528399245-6 Crite?rios de acessibilidade.pdf",1025,"Digital",1,"Ciclo 1"
41132,"1528367240-3.8.1.1 Acura?cia - Explicitar.pdf",1025,"Digital",1,"Ciclo 1"
41135,"1528317167-2.2.2 Interoperabilidade - API.pdf",1025,"Digital",1,"Ciclo 1"
41136,"1528222709-2.5.1Fluxo_de_Criac?a?o_de_Conteu?do_Mangahigh (2).pdf",1025,"Digital",1,"Ciclo 1"
41137,"1528387863-5.4.9 pause progress.pdf",1025,"Digital",1,"Ciclo 1"
41138,"1528396810-2.7.1 Confidencialidade .pdf",1025,"Digital",1,"Ciclo 1"
41141,"1528183686-2.2.1 Coexitência - INTEGRAÇÃO.pdf",1025,"Digital",1,"Ciclo 1"
41142,"1527942619-Estudo_de_Impacto_Mangahigh_Andre?_Teno?rio.pdf",1025,"Digital",1,"Ciclo 1"
41143,"1528380006-4.3.5 Auxilliar 2 - Prodigi review.pdf",1025,"Digital",1,"Ciclo 1"
41144,"1528363600-3.8.6.3 Class assignment report.pdf",1025,"Digital",1,"Ciclo 1"
41146,"1528358229-silver medal showing its ok to make mistakes.pdf",1025,"Digital",1,"Ciclo 1"
41147,"1528392469-2.5.5 Testabilidade.pdf",1025,"Digital",1,"Ciclo 1"
41149,"1528183884-Implementac?a?o_Mangahigh_MEC.pdf",1025,"Digital",1,"Ciclo 1"
41150,"1528367833-3.8.1.4 example of extra material - hint and solution ALSO example of teacher ccomment when assigning.pdf",1025,"Digital",1,"Ciclo 1"
41151,"1528363168-3.8.6.2 Metodologia.pdf",1025,"Digital",1,"Ciclo 1"
41152,"1528323581-2.3.3 Tolera?ncia a falhas.pdf",1025,"Digital",1,"Ciclo 1"
41153,"1528209507-2.6.2 Instalabilidade - Infraestrutura mínima.pdf",1025,"Digital",1,"Ciclo 1"
41155,"1527884941-2.6.2 Instalabilidade típicas de implantação.pdf",1025,"Digital",1,"Ciclo 1"
41156,"1528366883-3.8.1.1 Indicar.pdf",1025,"Digital",1,"Ciclo 1"
41158,"1528378190-4.3.3 removal of barriers.pdf",1025,"Digital",1,"Ciclo 1"
41159,"1528358092-3.8.2.2 example of angles in prodigi and game.pdf",1025,"Digital",1,"Ciclo 1"
41160,"1528199501-2.5.3 Analisabilidade - dashboards.pdf",1025,"Digital",1,"Ciclo 1"
41162,"1527949022-Estudo_de_Impacto_Mangahigh_ARAU?JO_Raquel_Martins.pdf",1025,"Digital",1,"Ciclo 1"
41163,"1528319451-2.3.1 Maturidade - Visitas.pdf",1025,"Digital",1,"Ciclo 1"
41164,"1528378928-teaching objective for teacher and learning outcome for student.pdf",1025,"Digital",1,"Ciclo 1"
41165,"1528375921-3. Tecnologia em ac?a?o - Data disclosure NDA.pdf",1025,"Digital",1,"Ciclo 1"
41166,"1528207720-2.5.2 Reusabilidade - adaptatividade.pdf",1025,"Digital",1,"Ciclo 1"
41168,"1528379962-4.3.5 Auxillar - game tutorial 1.pdf",1025,"Digital",1,"Ciclo 1"
41171,"1528385499-5.4.2 sematic representation.pdf",1025,"Digital",1,"Ciclo 1"
41173,"1528386957-5.4.5 content browsing.pdf",1025,"Digital",1,"Ciclo 1"
41174,"1527870422-2.4.1 Tempo de resposta - AÇÃO E O FEEDBACK DA TECNOLOGIA.pdf",1025,"Digital",1,"Ciclo 1"
41175,"1528399413-6 Crite?rios de acessibilidade.pdf",1025,"Digital",1,"Ciclo 1"
41176,"1528324788-2.3.4 Recuperabilidade - RECUPERAC?A?O DE SENHA PELO PROFESSOR.pdf",1025,"Digital",1,"Ciclo 1"
41177,"1528236431-2.61 Adaptabilidade - relatório.pdf",1025,"Digital",1,"Ciclo 1"
41178,"1528363117-3.8.6.1 clarity of objectives.pdf",1025,"Digital",1,"Ciclo 1"
41179,"1528366008-3.8.7.4 Plano de aula ou plano de aprendizagem.pdf",1025,"Digital",1,"Ciclo 1"
41180,"1528382075-4.5.3 Comprehensible - team me and hint and solution.pdf",1025,"Digital",1,"Ciclo 1"
41182,"1528375887-3. Tecnologia em ac?a?o - Data disclosure NDA.pdf",1025,"Digital",1,"Ciclo 1"
41183,"1528359873-3.8.5.1 analytics.pdf",1025,"Digital",1,"Ciclo 1"
41184,"1528315482-2.1.2 Testes de design - Grupos Focais.pdf",1025,"Digital",1,"Ciclo 1"
41187,"1528375907-3. Tecnologia em ac?a?o - Data disclosure NDA.pdf",1025,"Digital",1,"Ciclo 1"
41188,"1528358740-student example of medal decoration and rewards AND leaderboard.pdf",1025,"Digital",1,"Ciclo 1"
41190,"1527871774-2.5.3 Analisabilidade - descrição de funcionalidades.pdf",1025,"Digital",1,"Ciclo 1"
41191,"1527768893-Mangahigh - Guia da Mangahigh.com.pdf",1025,"Digital",1,"Ciclo 1"
41192,"1528383007-5.1.10 zoom content.pdf",1025,"Digital",1,"Ciclo 1"
41196,"1527942627-Estudo_de_Impacto_Mangahigh_Andre?_Teno?rio.pdf",1025,"Digital",1,"Ciclo 1"
41197,"1528399424-6 Crite?rios de acessibilidade.pdf",1025,"Digital",1,"Ciclo 1"
41201,"1528363042-3.8.5.4 Base teo?rica-metodolo?gica.pdf",1025,"Digital",1,"Ciclo 1"
41202,"1528395180-2.6.1 Adaptabilidade - 1.pdf",1025,"Digital",1,"Ciclo 1"
41203,"1528385097-5.4.1 simple language.pdf",1025,"Digital",1,"Ciclo 1"
41204,"1528367574-3.8.1.3 - Adere?ncia a? BNCC.pdf",1025,"Digital",1,"Ciclo 1"
41205,"1528358996-3.8.3.3 Engagement 2 Student browse curriculum.pdf",1025,"Digital",1,"Ciclo 1"
41207,"1528367080-3.8.1.1 - Apresentar.pdf",1025,"Digital",1,"Ciclo 1"
41209,"1527873143-2.4.2 Uso de recursos - avanço das tecnologias.pdf",1025,"Digital",1,"Ciclo 1"
41210,"1528395609-2.6.3 Substituic?a?o.pdf",1025,"Digital",1,"Ciclo 1"
41212,"1528320827-2.3.1 Maturidade - Gra?ficos.pdf",1025,"Digital",1,"Ciclo 1"
41213,"1528382428-4.3.4 Remoc?a?o.pdf",1025,"Digital",1,"Ciclo 1"
41214,"1528395887-2.7.1 Confidencialidade .pdf",1025,"Digital",1,"Ciclo 1"
41218,"1528375873-3. Tecnologia em ac?a?o - Data disclosure NDA.pdf",1025,"Digital",1,"Ciclo 1"
41219,"1528313542-2.1.1 Completude - Funcionalidades.pdf",1025,"Digital",1,"Ciclo 1"
41220,"1528222955-Mangahigh - Guia da Mangahigh.com.pdf",1025,"Digital",1,"Ciclo 1"
41221,"1528357996-3.8.3.1 medal reward for deeper learning.pdf",1025,"Digital",1,"Ciclo 1"
41222,"1528383250-5.1.12 dark reader on chrome.pdf",1025,"Digital",1,"Ciclo 1"
41223,"1528315822-2.1.2 Testes de design - Feedback de Grupos Focais.pdf",1025,"Digital",1,"Ciclo 1"
41226,"1527953842-Estudo_de_Impacto_Mangahigh_Andre?_Teno?rio.pdf",1025,"Digital",1,"Ciclo 1"
41250,"1527685654-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41255,"1527685337-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41259,"1527685704-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41285,"1527685721-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41299,"1527685680-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41307,"1527685321-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41329,"1527685710-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41332,"1527685715-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41340,"1527685687-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41356,"1527685399-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41361,"1527685728-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41366,"1527685695-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41382,"1527685661-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41390,"1527685622-pnud.pdf",1044,"Digital",1,"Ciclo 1"
41419,"1527685532-pnud.pdf",1044,"Digital",1,"Ciclo 1"
42225,"1527861459-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42228,"1527860804-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42229,"1527861453-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42230,"1527859210-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42232,"1527861125-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42233,"1527860631-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42238,"1527857341-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42239,"1527860385-Declaração Profa Dayhane Escobar.pdf",1084,"Digital",1,"Ciclo 1"
42240,"1527860953-3.8.4.2 Flexibilidade a.pdf",1084,"Digital",1,"Ciclo 1"
42241,"1527857943-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42244,"1527860820-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42249,"1527861517-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42254,"1527859172-2.5.1 Modularidade - a.pdf",1084,"Digital",1,"Ciclo 1"
42255,"1528207475-png2pdf.pdf",1084,"Digital",1,"Ciclo 1"
42258,"1527861430-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42260,"1527861012-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42264,"1527859054-2.4.3 Capacidade escalabilidade - a.pdf",1084,"Digital",1,"Ciclo 1"
42265,"1527856738-Usuários FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42266,"1527857449-FLUI - SI?NTESE DO JOGO v 05 Agosto.pdf",1084,"Digital",1,"Ciclo 1"
42273,"1527861387-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42274,"1527860414-Declaração Profa Dayhane Escobar.pdf",1084,"Digital",1,"Ciclo 1"
42276,"1527861088-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42277,"1527861055-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42280,"1527860607-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42281,"1527861097-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42285,"1527859553-a - Flui.pdf",1084,"Digital",1,"Ciclo 1"
42288,"1527858063-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42293,"1527860659-Recursos Extras fluência.pdf",1084,"Digital",1,"Ciclo 1"
42295,"1527861179-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42296,"1528042519-Flui.pdf",1084,"Digital",1,"Ciclo 1"
42299,"1527860440-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42302,"1527857798-a - Flui.pdf",1084,"Digital",1,"Ciclo 1"
42303,"1527860786-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42304,"1527860696-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42305,"1527859690-Item b.pdf",1084,"Digital",1,"Ciclo 1"
42309,"1527860851-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42310,"1527857253-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42317,"1527861418-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42320,"1527857210-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42323,"1527859182-2.5.1 Modularidade - b.pdf",1084,"Digital",1,"Ciclo 1"
42327,"1527861568-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42329,"1527856837-Usuários FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42336,"1527856698-Usuários FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42337,"1527857843-Tabuada e FLUI Teresina.pdf",1084,"Digital",1,"Ciclo 1"
42338,"1527861442-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42343,"1527861209-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42344,"1527860715-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42345,"1527861471-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42355,"1527858992-2.4.2 Uso de recursos - b.pdf",1084,"Digital",1,"Ciclo 1"
42357,"1527861065-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42358,"1527861193-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42361,"1528207441-png2pdf.pdf",1084,"Digital",1,"Ciclo 1"
42362,"1527860183-2_7_2_Integridade - a.pdf",1084,"Digital",1,"Ciclo 1"
42363,"1527860674-Recursos Extras fluência.pdf",1084,"Digital",1,"Ciclo 1"
42364,"1527861395-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42365,"1527857577-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42369,"1527858541-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42376,"1527861465-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42378,"1527858819-Dados tecnologia e internet escolas.pdf",1084,"Digital",1,"Ciclo 1"
42379,"1527860740-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42380,"1527858787-2.4.1 Tempo de resposta - b.pdf",1084,"Digital",1,"Ciclo 1"
42381,"1527861404-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42383,"1527858670-2.3.4 Recuperabilidade - a.pdf",1084,"Digital",1,"Ciclo 1"
42390,"1527860015-Item b.pdf",1084,"Digital",1,"Ciclo 1"
42393,"1527859949-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42394,"1527861031-Manual Flui.pdf",1084,"Digital",1,"Ciclo 1"
42396,"1527861476-Critérios Acessbilidade.pdf",1084,"Digital",1,"Ciclo 1"
42399,"1527861312-Criterios Especificos FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42400,"1527861255-Criterios Especificos FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42401,"1527860363-Proposta FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42403,"1527861305-Criterios Especificos FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42404,"1527861338-Criterios Especificos FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42405,"1527861290-Criterios Especificos FLUI.pdf",1084,"Digital",1,"Ciclo 1"
42408,"1527862632-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42413,"1527865259-Critérios Acessbilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42415,"1527864200-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42420,"1527864776-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42422,"1527862913-2.3.4 Recuperabilidade - a.pdf",1085,"Digital",1,"Ciclo 1"
42425,"1527865334-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42432,"1527865341-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42434,"1527864248-3_8_1_2_Multiplas midias e representações - a.pdf",1085,"Digital",1,"Ciclo 1"
42436,"1527863119-Dados tecnologia e internet escolas.pdf",1085,"Digital",1,"Ciclo 1"
42437,"1527863346-2.5.1 Modularidade - b.pdf",1085,"Digital",1,"Ciclo 1"
42438,"1527864455-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42444,"1527862366-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42447,"1527864781-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42448,"1527864854-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42449,"1527864503-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42452,"1527863495-a - ILHAS DO ALFABETO.pdf",1085,"Digital",1,"Ciclo 1"
42453,"1527862461-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42458,"1527865312-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42462,"1527865306-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42472,"1527864481-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42473,"1527863565-a - ILHAS DO ALFABETO.pdf",1085,"Digital",1,"Ciclo 1"
42474,"1527863241-2.4.3 Capacidade escalabilidade - a.pdf",1085,"Digital",1,"Ciclo 1"
42477,"1528042700-Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42478,"1527862799-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42483,"1527863705-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42484,"1527861919-Taxa Reutilização.pdf",1085,"Digital",1,"Ciclo 1"
42485,"1527865294-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42486,"1527864880-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42489,"1527862394-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42490,"1527863341-2.5.1 Modularidade - a.pdf",1085,"Digital",1,"Ciclo 1"
42495,"1527862420-Conclusão.pdf",1085,"Digital",1,"Ciclo 1"
42496,"1527862733-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42498,"1527863380-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42499,"1527864833-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42506,"1527864433-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42507,"1527863927-2_7_1_Confidencialidade - b.pdf",1085,"Digital",1,"Ciclo 1"
42512,"1527864539-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42513,"1527864161-Declaração Profa Dayhane Escobar.pdf",1085,"Digital",1,"Ciclo 1"
42520,"1527864602-3.8.4.1 Atualidade a.pdf",1085,"Digital",1,"Ciclo 1"
42525,"1527864275-BNCC Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42530,"1527862528-a - Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42531,"1527864763-Manual Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42536,"1527864693-3.8.5.1 - a.pdf",1085,"Digital",1,"Ciclo 1"
42538,"1527865319-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42539,"1527864608-3.8.4.2 Flexibilidade a.pdf",1085,"Digital",1,"Ciclo 1"
42541,"1527863188-2.4.2 Uso de recursos - b.pdf",1085,"Digital",1,"Ciclo 1"
42542,"1527864482-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42543,"1527865287-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42544,"1527865325-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42547,"1527864293-Recursos Extras Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42548,"1527865331-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42551,"1527864700-3.8.5.1 - b.pdf",1085,"Digital",1,"Ciclo 1"
42552,"1527862323-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42555,"1527864335-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42557,"1527864268-BNCC Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42559,"1528207749-png2pdf (2).pdf",1085,"Digital",1,"Ciclo 1"
42560,"1527861926-Usuário Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42563,"1527861881-Usuário Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42564,"1527861907-Usuário Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42565,"1528207655-Relatório Pedagógico por Turma - Escola Alfa e Beto Soluções - ILHAS DO ALFABETO (Ilha das Letras).pdf",1085,"Digital",1,"Ciclo 1"
42566,"1527864308-Recursos Extras Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42571,"1527864809-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42573,"1527863883-Item a.pdf",1085,"Digital",1,"Ciclo 1"
42575,"1527863730-Item b.pdf",1085,"Digital",1,"Ciclo 1"
42576,"1527864183-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42577,"1527865300-Critérios Acessibilidade Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42578,"1527863035-2.4.1 Tempo de resposta - b.pdf",1085,"Digital",1,"Ciclo 1"
42580,"1527864364-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42581,"1527863660-Item b.pdf",1085,"Digital",1,"Ciclo 1"
42583,"1527864793-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42584,"1527865193-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42585,"1527865225-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42586,"1527865202-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42587,"1527864135-Proposta Ilhas do Alfabeto.pdf",1085,"Digital",1,"Ciclo 1"
42588,"1527865210-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42589,"1527865175-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42590,"1527865217-Criterios Especificos Ilhas.pdf",1085,"Digital",1,"Ciclo 1"
42593,"1527868761-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42596,"1527866690-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42597,"1527868346-Competências BNCC.pdf",1086,"Digital",1,"Ciclo 1"
42601,"1527868725-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42608,"1527868747-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42609,"1527868291-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42614,"1527866275-Objetivos pedagogicos.pdf",1086,"Digital",1,"Ciclo 1"
42618,"1527868456-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42625,"1528206313-Avaliacao zero a quatro.pdf",1086,"Digital",1,"Ciclo 1"
42627,"1527867363-2.4.2 Uso de recursos - b.pdf",1086,"Digital",1,"Ciclo 1"
42629,"1528206465-Avaliacao zero a quatro.pdf",1086,"Digital",1,"Ciclo 1"
42632,"1527868719-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42634,"1527868426-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42654,"1527868735-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42657,"1528207119-Avaliacao zero a quatro.pdf",1086,"Digital",1,"Ciclo 1"
42660,"1527868084-Dados tecnologia e internet escolas.pdf",1086,"Digital",1,"Ciclo 1"
42665,"1527868750-Critérios Acessbilidade.pdf",1086,"Digital",1,"Ciclo 1"
42666,"1527866588-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42672,"1527867534-a - Zero a Quatro.pdf",1086,"Digital",1,"Ciclo 1"
42673,"1527866716-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42674,"1528206923-Avaliacao zero a quatro.pdf",1086,"Digital",1,"Ciclo 1"
42679,"1527866751-Cartilha Zero a quatro_v2.pdf",1086,"Digital",1,"Ciclo 1"
42681,"1527867761-Item b.pdf",1086,"Digital",1,"Ciclo 1"
42682,"1528206312-Avaliacao zero a quatro.pdf",1086,"Digital",1,"Ciclo 1"
